k10,k_kinetics,xNH3_r2,xNO3_r2,xNO2_r2,xNOrg_r2,xN2_r2,ANH3_r2,ANO3_r2,ANO2_r2,ANOrg_r2,AN2_r2,r2_mean,r2_all
1191,10010100111,0.6982902840121432,-2.8818739718442217,-5.269139912916229,-0.9682166785332595,-0.7109414140998827,0.7893798271273409,-2403.0013348605676,-0.6013315887447881,-91.29322258036557,-0.3093993585801169,-250.35477902545125, -0.04582049023419299
1192,10010101000,0.7010513912138103,-2.8515117112169737,-5.269139912916229,-0.968748986696842,-0.5712603617587593,0.7880468207297803,-2414.5262103062732,-0.6264579651353119,-90.53791074190374,-0.30946350969474223,-251.41716052836523, -0.0460872225705069
1193,10010101001,0.6970638513945566,-2.8884104910980617,-5.269139912916229,-0.9681185787467446,-0.8041421450536181,0.7903179410926215,-2403.3946701389336,-0.5081172786707464,-89.87451877550183,-0.30975655521969814,-250.25294920836535, -0.04579669178311385
1194,10010101010,0.7017735234210724,-2.8494431774010405,-5.269139912916229,-0.9687467532135217,-0.5689539047590082,0.7878634117682762,-2415.740605433021,-0.6004534216140958,-90.3101877247507,-0.30945630419875325,-251.51273496966846, -0.04608395681481814
1195,10010101011,0.6982777309473995,-2.887327947712726,-5.269139912916229,-0.9680691214207107,-0.7969637183538372,0.7896265989602216,-2403.4095340370263,-0.5152695844447142,-89.8744780313381,-0.30975893915138575,-250.25426369624566, -0.045759696151858265
1196,10010101100,0.7004275150111952,-2.8508886843102315,-5.269139912916229,-0.9687945122519872,-0.5726054082179901,0.7883133713389143,-2415.3730637786794,-0.6304565240871818,-91.37371158886326,-0.3094122615247923,-251.58593317845006, -0.046113827955864606
1197,10010101101,0.6950796756316835,-2.8948938700911597,-5.269139912916229,-0.9680065301952103,-1.2385484499314825,0.7905122229257984,-2403.6968967340918,-0.3983041659134312,-91.10355312850788,-0.31003469998129174,-250.43937855930707, -0.04575579230450111
1198,10010101110,0.7011854757229332,-2.849917522744178,-5.269139912916229,-0.9687639214355352,-0.5740566271147451,0.7879650401630915,-2415.69806007832,-0.6823291627156953,-91.34565965067931,-0.3093542137436245,-251.62081305737829, -0.046088027881118654
1199,10010101111,0.6955642118189727,-2.8960968658529587,-5.269139912916229,-0.9679361718821529,-1.3979406613830192,0.7902331113954388,-2403.739945717475,-0.3494808682729533,-91.04979653235651,-0.3103379274912379,-250.44948773344157, -0.0457269142799257
1200,10010110000,0.7006807861415136,-2.8499924746144383,-5.269139912916229,-0.9687672059782035,-0.5889176749994873,0.788398673804252,-2415.9138596987264,-0.6670377933834559,-90.33303921637312,-0.30936344547683725,-251.54110379625223, -0.04609663811586473
1201,10010110001,0.6972728339327177,-2.881239371937205,-5.269139912916229,-0.968213473446522,-0.842442539587958,0.7903172023687383,-2403.085418149221,-0.6356405682058657,-89.6501314692186,-0.3094423656608316,-250.21540778138927, -0.04583094814076949
1202,10010110010,0.7020172564545928,-2.8487882348331164,-5.269139912916229,-0.9687325706712697,-0.5750411307412331,0.7876950432011691,-2416.2973472673984,-0.690765796304222,-90.27312908711338,-0.3093825506828207,-251.57426142510047, -0.04606741580745877
1203,10010110011,0.6981994603878644,-2.8820806710292097,-5.269139912916229,-0.9681664900550562,-0.7943293834357719,0.7898716824957194,-2403.086164762255,-0.5241619925635626,-89.64899107323299,-0.309690259183689,-250.19946534017882, -0.04581242001374797
1204,10010110100,0.7002080207673829,-2.850986653041659,-5.269139912916229,-0.968772408874158,-0.5923101323805651,0.7884074804661685,-2415.69876718884,-0.6679504944301264,-91.35919347218682,-0.30930134593168757,-251.62278061073675, -0.046098081952977044
1205,10010110101,0.6970316232855227,-2.8823506550692524,-5.269139912916229,-0.9682206764651096,-0.8151370255881041,0.7901321828738508,-2403.0889537089192,-0.6257329314849991,-91.00062099646325,-0.3094051141723162,-250.34723972149192, -0.045832093493075377
1206,10010110110,0.700749519935439,-2.85058600458611,-5.269139912916229,-0.9687317534220836,-0.60259884353927,0.7881124368234502,-2415.309436303246,-0.7580798072035349,-91.38174984620039,-0.30923062513986044,-251.59606911394945, -0.04606583576692702
1207,10010110111,0.6974413699851775,-2.8825236740629965,-5.269139912916229,-0.9681874339328738,-0.8280321391606622,0.7899033935866651,-2403.077830729741,-0.6139908795295252,-91.02610386746046,-0.30946601927012085,-250.34879298925017, -0.04581323544353677
1208,10010111000,0.7010126329396582,-2.8475448744910263,-5.269139912916229,-0.9688076371690058,-0.5787165744902127,0.7882599045453424,-2416.3486103065807,-0.7052185671443454,-90.34088315163788,-0.3093309426859805,-251.58789794296302, -0.04611360371109985
1209,10010111001,0.6973883849201351,-2.884083549425173,-5.269139912916229,-0.9681431974316876,-0.8769830414757791,0.7901041166558151,-2403.3791584371966,-0.5548013084508927,-89.63248440359314,-0.309725597224477,-250.23870269461372, -0.04580296378530657
1210,10010111010,0.7017042486957183,-2.845718413780104,-5.269139912916229,-0.9687822624297451,-0.5884979113497493,0.7877114015283803,-2416.7110159152458,-0.5089040903755777,-90.2769083145982,-0.30976017070569073,-251.59893113411772, -0.046114830035050014
1211,10010111011,0.6982748971121726,-2.882794565273781,-5.269139912916229,-0.9681259834722533,-0.844851757015779,0.7895887927120845,-2403.341354235906,-0.4498624049103308,-89.71954567794677,-0.30997802230118165,-250.2297788869918, -0.045800044008023955
1212,10010111100,0.7004215310636479,-2.84796549853613,-5.269139912916229,-0.9688171364648142,-0.5896103354535991,0.7882422270224339,-2416.0991513201325,-0.7225138523547867,-91.42256150183785,-0.3092221237962769,-251.6740317923406, -0.04611495065126592
1213,10010111101,0.6952527682672943,-2.8919097235915276,-5.269139912916229,-0.9680227354071109,-1.4394907646667225,0.7905993748628813,-2403.692806148446,-0.37804293733300964,-90.8535273881324,-0.3102458768407894,-250.43173333442033, -0.04577320844033261
1214,10010111110,0.7006794395451303,-2.8418161025269364,-5.269139912916229,-0.9688230336376706,-0.6580845617295554,0.7876398024903307,-2416.840801182631,-0.041846076531298015,-91.81475078371017,-0.31248991294966566,-251.7259432324597, -0.046278431068220716
1215,10010111111,0.7037193806653431,-2.916248008644059,-5.269139888939903,-0.9679010476181402,-0.4519542627379507,0.7838770696089061,-2377.02102064788,-0.25450854177125604,-87.1128588277244,-0.3296561671878919,-247.28356909422297, -0.05128278493212646
1216,10011000000,0.6874317491587143,-2.8620617475589034,-5.269140158769038,-0.96852136782748,-0.10700874419659967,-0.3327474976499971,-2407.0672783996697,-0.32387368566141483,-0.19605020356631364,-0.3333333230972271,-241.6772583378838, -0.02609572600292398
1217,10011000001,0.6900241162380494,-2.8810488597881134,-5.269140371066877,-0.9682133415494734,0.0009907881275201813,-0.34545218047187687,-2402.8538586928926,-0.49050398427877995,-139.01268481478687,-0.333333430346469,-255.14632207708155, -0.025798824271937804
1218,10011000010,0.6955841529599036,-2.8661368284802005,-4.868592477884792,-0.9684569118147337,0.0176562579276911,-0.33333344735499093,-3428.306133218039,-0.33338630184499274,-0.33362607546835665,-0.3333333333337529,-343.76297581833336, -0.02573545982296821
1219,10011000011,0.6902765881703561,-2.8799876540220457,-5.269139912916229,-0.9681754272448844,-0.02770312148500298,0.6300201150235952,-2402.8442793766812,-0.7000001619537894,-88.7009339004093,-0.33330495259327675,-250.04032278041117, -0.04015153361701307
1220,10011000100,0.6884240140433632,-2.863528119595931,-5.269139912916229,-0.9685188063339674,-0.0631467987562484,0.6941831761448742,-2409.6050691251903,-0.8660173970724199,-89.83260271386904,-0.3332759742666711,-250.84186916578128, -0.05402080296885825
1221,10011000101,0.6893068234345994,-2.878344893129444,-5.269489791221433,-0.9682507062570549,-0.03604434965524028,-0.33333192619794016,-2345.8659409189527,-0.3333022671992185,-0.3322849709670359,-0.33333333334422766,-235.56610163334895, -0.025441978167290547
1222,10011000110,0.6895436556460862,-2.8647026421989135,-5.269145429852165,-0.968477427872428,-0.03348571992407212,-0.33292218652688566,-2407.591952734443,-0.32591869699209597,-0.2597454825814147,-0.3333333289390623,-241.72901399936845, -0.02591816554888804
1223,10011000111,0.6899301680499252,-2.8801111242183084,-5.269139912916229,-0.968200925539036,-0.02263136438270985,0.8166386845745002,-2402.834542326642,-0.928549436175728,-90.1852646678912,-0.33342912773745637,-250.19153000328782, 0.005539745812053187
1224,10011001000,0.6876812204165065,-2.8629495932575026,-5.269140144943766,-0.968574005572292,-0.06233755330573931,-0.33261317271580015,-2408.927605981882,-0.32168006467880206,-0.3564620055530028,-0.3333333239706624,-241.87470146254637, -0.025980193072629554
1225,10011001001,0.6896035064051096,-2.8833136099905334,-5.2691415856573665,-0.968188587135502,-0.0057328771099021125,-0.33994190750336517,-2402.944937900503,-0.4254715932253834,-144.24034349182696,-0.33333338971100757,-255.67208014362578, -0.025832551337130694
1226,10011001010,0.68369510529113,-2.85668624630714,-5.269139912916271,-0.9685644431256877,-0.18969954925147148,-0.3966442226267459,-2414.091395940816,-1.8575858057793493,-120.10028095200308,-0.3333353904834542,-254.5379637358018, -0.02545706257327507
1227,10011001011,0.6905973371844023,-2.8876812865272052,-5.269139926157535,-0.9680576974071295,-0.003192840653324369,-0.36115142227180175,-2403.035036759761,-0.7233206679785469,-113.02955471273391,-0.3333335668851076,-252.59198715431907, -0.02574083071789124
1228,10011001100,0.6889826958688171,-2.8610200460934467,-5.26913991332433,-0.9685661852949767,-0.039523933141344836,-0.35482198658970066,-2410.265946029054,-0.7510810862214448,-122.31200357380717,-0.3333335737348704,-254.2466453631392, -0.02580930475555987
1229,10011001101,0.6875820531094647,-2.881180048827478,-5.269146066244604,-0.9682157184798057,-0.08849835667811212,-0.33333941674904777,-2417.0512871721767,-0.33341912258747697,-0.3403193757454319,-0.33333333340403803,-242.69111565577833, -0.025940096219401187
1230,10011001110,0.6906318119279601,-2.862098269247111,-5.269140417294501,-0.9685147445311453,0.004818117768740526,-0.34216698193498973,-2409.5261701450977,-0.5146889286080882,-142.78294302820876,-0.33333340117820054,-256.1903605986403, -0.025804853330598787
1231,10011001111,0.6898083963611444,-2.883709938893679,-5.26921399553829,-0.9681547621497604,-0.016249611094448113,-0.33354157025621944,-2403.1725985197127,-0.33774023369603223,-0.8466396434574925,-0.3333333352670169,-241.34713732137044, -0.02587891318315161
1232,10011010000,0.688978601160492,-2.8616663852155364,-5.269139914137923,-0.9685373416395573,-0.05135699669213367,-0.34633234491222487,-2411.3097427782654,-0.5121475449890343,-148.82969095548637,-0.3333334907946044,-256.9792969150973, -0.02587457110297131
1233,10011010001,0.6910647382912178,-2.880507746903713,-5.2696471999575305,-0.9682112181034059,0.020791477371802647,-0.3338084472266136,-2402.909903778828,-0.34695041701018026,-3.1888520146271677,-0.3333333359063675,-241.55193579428996, -0.025778996971077772
1234,10011010010,0.6909720348637052,-2.862749120736712,-5.269140003240688,-0.9684734464965039,-0.0014926413872395905,-0.3469051423484728,-2409.9939259058315,-0.6030271246088723,-136.7655847268658,-0.3333334449629166,-255.64536595216154, -0.025797100171979892
1235,10011010011,0.6912451632854062,-2.880714575641074,-5.269193669646645,-0.9681820407373598,0.018788453432661334,-0.33561725861565206,-2402.851416799539,-0.3886367373235182,-54.18344628510973,-0.3333333473268718,-246.65005070972217, -0.025791636362161086
1236,10011010100,0.6888360072153672,-2.862283191701652,-5.269139996673111,-0.9685255486435929,-0.05739091438511368,-0.3359102297927583,-2410.171342937008,-0.37115158606529786,-27.33097665346869,-0.33333336574528394,-244.70112184162676, -0.025948622184613468
1237,10011010101,0.6898913725062609,-2.8786023694242746,-5.269139912916229,-0.9682560120898063,-0.004192384984681885,0.11961153104979427,-2402.8298694103823,-0.3354108041574104,-89.21790182319072,-0.3333290134124829,-250.10271988270023, -0.027992481110924894
1238,10011010110,0.689504745770755,-2.8634647680505356,-5.269139922223574,-0.9684846524217112,-0.044870021236597335,-0.3455154429651437,-2409.9141991749243,-0.51337342856002,-144.4478881342626,-0.333333474549236,-256.4010764273423, -0.02586918641208502
1239,10011010111,0.6901022745586687,-2.879015869363576,-5.269139909094499,-0.9682066843561725,-0.024876493458194204,0.7064462524894367,-2402.8370995030123,-1.1047673615576925,-90.49959884730812,-0.33335177547794315,-250.25195079165806, -0.01721319663633669
1240,10011011000,0.6875420548125375,-2.856767781561638,-5.269140454826072,-0.9685891125512771,-0.11534820003943191,-0.33390510955642916,-2416.9725251151076,-0.34309486058863436,-1.0988720711061437,-0.3333333438207695,-242.76040339943455, -0.0261077984415532
1241,10011011001,0.6887625476435213,-2.8813439633002305,-5.269139938192311,-0.9681688090763629,-0.07436069566875414,-0.3312550086265835,-2402.913258965641,-0.3078332663208987,-2.895523542863624,-0.33333330406221084,-241.52854549461085, -0.026018088374020865
1242,10011011010,0.6899749284951899,-2.8611042083140665,-5.2691399615659655,-0.9685170863307071,-0.03205214811405499,-0.3456833241210553,-2410.890061417088,-0.49611640473048335,-147.65349021842965,-0.33333346405200426,-256.8159523304251, -0.025848497668891968
1243,10011011011,0.6909961889556213,-2.882399326799617,-5.26936394799201,-0.9681532332980975,0.012656257519049752,-0.33297629898199066,-2402.844857293827,-0.32406465068501156,-0.2683163746855741,-0.33333333085496153,-241.25198120106498, -0.025820761525214397
1244,10011011100,0.6890110299818706,-2.8599120474145483,-5.269139912916226,-0.9685617366688419,-0.054234158909814534,0.7908027519132097,-2410.186139333902,-0.9692539755281189,-90.1210220084194,-0.3351533532198321,-250.9283602745084, -0.03624115778151138
1245,10011011101,0.6901846735865509,-2.8799425294687886,-5.269140703069831,-0.9682268219627008,0.0033312583322083755,-0.34412290390326605,-2402.9167468928795,-0.5071144078719909,-136.47657813272608,-0.33333341757248225,-254.9001689877536, -0.025800026541852095
1246,10011011110,0.7040853482995941,-2.870715753298627,-2.633948905455247,-0.9684377725377673,-0.4898857650222501,-0.33340620433585855,-2404.5521768467815,-1.2963457127059286,-10.568358672278338,-0.3333333333697961,-242.33425236174858, -0.02565386279019477
1247,10011011111,0.6902523432664925,-2.8817333869268884,-5.269139912916229,-0.9681553022608262,-0.021470442143072255,0.8148039960374446,-2402.9520079173044,-0.9426745832361485,-90.2447349336851,-0.3334361606466649,-250.21082962998153, 0.0064209672333167545
1248,10011100000,0.7027520004877406,-2.8572612297644686,-5.269139912916229,-0.9686588817156321,-0.5229164942704319,0.7851235857643184,-2411.577060724105,-0.9103041992177596,-91.76255764231112,-0.3059352519489733,-251.26859587499976, -0.045897519421775446
1249,10011100001,0.7010612737068925,-2.8788471992800067,-5.269139912916229,-0.9682938503437155,-0.5589366374676883,0.7859847623995357,-2402.923686374575,-0.8660978581598435,-91.57383848406657,-0.3056702657487038,-250.3857464546451, -0.04570983880933821
1250,10011100010,0.7034415201466101,-2.8571739893935724,-5.269139912916229,-0.9686122191514077,-0.5254253259250148,0.7847395173259486,-2411.4815521608066,-0.9299670835736724,-91.76261147611143,-0.3059521218134813,-251.26122532522186, -0.045866666999674344
1251,10011100011,0.7018290226387947,-2.8787055803173622,-5.269139912916229,-0.9682486370700065,-0.5599521629682225,0.785638428494098,-2402.9256918373467,-0.864367079184168,-91.52495067519607,-0.30585811028535637,-250.38094465441517, -0.04568481729857221
1252,10011100100,0.7021430008302969,-2.8580546502026825,-5.269139912916229,-0.968656400921212,-0.53186893979282,0.784865333340393,-2411.1253432446215,-0.8981949836951402,-92.52286887785522,-0.30510227019686376,-251.2992220946031, -0.045875202424890515
1253,10011100101,0.700378915236554,-2.8791463728078432,-5.269139912916229,-0.9683019532933326,-0.5729695320014552,0.7858120888130921,-2402.9206584332233,-0.8235553497731858,-92.36794361350577,-0.30497991425687343,-250.4620504077728, -0.04569885329389911
1254,10011100110,0.7027105061102601,-2.857912683148894,-5.269139912916229,-0.9686198296415687,-0.5338999252461394,0.7845662554619116,-2411.198880149779,-0.8902528207459355,-92.50474407539797,-0.30509009578584245,-251.30412627310898, -0.04585128916125525
1255,10011100111,0.7010663479222758,-2.878544998087182,-5.269139912916229,-0.9682662965036108,-0.5759255591880701,0.7855269691157698,-2402.9159422970247,-0.8530692426705053,-92.33049241065108,-0.3051807827361812,-250.46099681827394, -0.04567866358442507
1256,10011101000,0.7029410260416495,-2.855934798218119,-5.269139912916229,-0.9686755948883974,-0.5213144582413614,0.7849094766500984,-2411.584041306566,-0.9221306906888993,-91.85945542276934,-0.30580963447886167,-251.27986513160758, -0.04590033575446717
1257,10011101001,0.7009433127746049,-2.8832123330903263,-5.269139912916229,-0.9681903717976266,-0.5769749719601189,0.7858116695614602,-2403.2351311723055,-0.7236239776071083,-91.52108782871599,-0.30582706908155943,-250.39964326551384, -0.04566146941142879
1258,10011101010,0.7034516008985772,-2.8551370468782005,-5.269139912916229,-0.9686428647783325,-0.5270348829262077,0.7846231573320801,-2411.682999817813,-0.8863728770014969,-91.80181674197968,-0.30589220973988285,-251.28089615958024, -0.04588175990253318
1259,10011101011,0.7014051294402959,-2.8828580191821973,-5.269139912916229,-0.9681552785776653,-0.5850595272968548,0.7856363098344874,-2403.228386961263,-0.7657637116133285,-91.46804253381805,-0.30585906501335414,-250.39862235704058, -0.045638831551833015
1260,10011101100,0.6699967064502036,-3.202384508136416,-5.269139912916229,-0.9643304866010267,-1.256336949740263,0.8012143567930373,-2411.4041797145974,-0.35519040002804525,-79.00392993114862,-0.3003457549671722,-250.0284626594892, -0.04375023929058974
1261,10011101101,0.6995160758018149,-2.8853434204451367,-5.269139912916229,-0.9681520471798781,-0.6373113843414351,0.7858269140175345,-2403.3622414424626,-0.6480745969555726,-92.36479515754426,-0.3050363666481499,-250.49547513386742, -0.04562771472804927
1262,10011101110,0.7028261512755787,-2.8560340688645076,-5.269139912916229,-0.9686455305695205,-0.5340487383174835,0.7844566557500294,-2411.388642458522,-0.9280070508542448,-92.53525101165847,-0.30506524328804363,-251.3297551207965, -0.04586164424796313
1263,10011101111,0.7001419276127198,-2.8850241212398737,-5.269139912916229,-0.9681164672434563,-0.6408460986629836,0.785407656074037,-2403.355544146045,-0.5960957453522142,-92.41272184592907,-0.30501411148888624,-250.49469528651906, -0.04560477985754563
1264,10011110000,0.702857391292406,-2.8544139935702417,-5.269139912916229,-0.9686880522219854,-0.5280710202379137,0.7848763155492827,-2412.625304896558,-0.9046529336200491,-91.70511827661565,-0.3055956496180272,-251.36732510285168, -0.045902264602886156
1265,10011110001,0.7010229598246809,-2.878301988760698,-5.269139912916229,-0.9682617672588192,-0.5824566461705742,0.7858649643101158,-2402.9794936673256,-0.8465634371295705,-91.27664261334166,-0.3054523755858134,-250.3619424484354, -0.04568669133153036
1266,10011110010,0.7033744029989497,-2.8547049606350168,-5.269139912916229,-0.9686439762933772,-0.5311047778791498,0.7846607676863626,-2412.317873628155,-0.8691529910752935,-91.68387804474808,-0.3057803168094049,-251.3312243437826, -0.04588086843467187
1267,10011110011,0.7014435073307652,-2.877724307577082,-5.269139912916229,-0.9682478512570847,-0.5818776939225043,0.7855278013701721,-2402.9645595766365,-0.8800563307248821,-91.38717568393348,-0.30527292543631934,-250.37470829737035, -0.04566936289383117
1268,10011110100,0.7018388328072204,-2.853796074645652,-5.269139912916229,-0.9687116931709683,-0.5471394930673246,0.7851408045473478,-2412.943230823672,-0.8691096830330511,-92.3818462487681,-0.3053378751411959,-251.46513321670596, -0.045914373279767995
1269,10011110101,0.7004271963217772,-2.878802559676784,-5.269139912916229,-0.9682685221137821,-0.5947725296998441,0.7858160240546536,-2402.982870411894,-0.8263611723593378,-92.19260624328841,-0.30512520129056475,-250.45317033328624, -0.04568368567350256
1270,10011110110,0.7026201136118403,-2.854671980573108,-5.269139912916229,-0.968661530172696,-0.542150566666431,0.7846867287423696,-2412.3897815762793,-0.8615265708604769,-92.41786255797247,-0.30533133839745563,-251.4121819191484, -0.04588132212137408
1271,10011110111,0.7007697838491966,-2.879074548819732,-5.269139912916229,-0.9682463689266139,-0.5928846352787429,0.7856815294417698,-2402.9846343949007,-0.803299995140274,-92.16933608212697,-0.3052354163222861,-250.44854000411402, -0.04567312950718838
1272,10011111000,0.7027459447250302,-2.8528563296970395,-5.269139912916229,-0.9687115349902766,-0.5319704569653436,0.7849948691401935,-2412.8153735289293,-0.9080923186383558,-91.68716734640279,-0.3057022046450304,-251.38512728193191, -0.045918587865176885
1273,10011111001,0.7011023479312409,-2.8795886153671177,-5.269139912916229,-0.9682206401323386,-0.5909882913716189,0.7856018717788917,-2403.181126126971,-0.711799935835826,-91.38885612236517,-0.30551724403277825,-250.38085326692817, -0.045668153830315195
1274,10011111010,0.7036198453509988,-2.8527197461192193,-5.269139912916229,-0.9686711504653063,-0.5285425023355739,0.7845277283813555,-2412.586896490556,-0.8730096984865805,-91.68681650843507,-0.305858984156794,-251.3583507419738, -0.04589520050078577
1275,10011111011,0.7018032438087792,-2.8794473512648167,-5.269139912916229,-0.9681903680841069,-0.5854907194660424,0.7851650535859496,-2403.1832187472623,-0.69620219996673,-91.47988412088415,-0.30552027991172714,-250.3880125402361, -0.045646604758967424
1276,10011111100,0.70204574332141,-2.8528030016075814,-5.269139912916229,-0.9687242048957465,-0.5439629430708979,0.7848758530920982,-2412.605514910313,-0.8729585017846297,-92.49431362266844,-0.3051653597923749,-251.44256608606352, -0.045913691757653696
1277,10011111101,0.7001114107954023,-2.8822958043181286,-5.269139912916229,-0.9681612914822157,-0.6449192218499447,0.7855415070274615,-2403.3646744302932,-0.6501523293328877,-92.28543653300314,-0.30514203173503285,-250.4884268637108, -0.045630568337506894
1278,10011111110,0.7027796829796948,-2.8528195945643002,-5.269139912916229,-0.9686857495586851,-0.5416600471544954,0.7844936320975774,-2412.5025240269047,-0.8633277970570259,-92.4831648564934,-0.3052569610874678,-251.42993056306585, -0.045890016068249606
1279,10011111111,0.7003760156308382,-2.882378091497757,-5.269139912916229,-0.9681502738166519,-0.6394219186230359,0.7854710526934991,-2403.3345763586935,-0.6452228406445308,-92.22337468284705,-0.30508974769989794,-250.47815067584148, -0.04562264739028743
1280,10100000000,0.708069740023445,-2.8732515930389098,-1.5063407633596397,-0.9684091382880338,-0.7042400760300103,0.7754330183323084,-2402.7506247141137,-1.1870793596118707,-95.17249761762781,-0.30441257657709153,-250.39833530802912, -0.04561987681882229
1281,10100000001,0.7076479339396098,-2.8747211128326247,-1.5284287823218268,-0.9683861777855778,-0.35120693327534735,0.7758086495810406,-2402.713602965991,-1.174052541944024,-94.99237394338286,-0.3409849944312957,-250.3460300868444, -0.042898867847436906
1282,10100000010,0.6995543890337441,-2.8514759969315016,-5.269139912931775,-0.9685999689971052,-0.8404939172882386,0.784528777842467,-2413.023241385453,-0.25051227676675647,-87.10378828118992,-0.3246696506015201,-250.9147838223283, -0.04897258664592807
1283,10100000011,0.7080539897259411,-2.873315328792067,-1.509667489390131,-0.9684079333171036,-0.6993826102280709,0.77543785557877,-2402.706793416261,-1.1679709383773282,-95.17021180503833,-0.5820839529916404,-250.4194341629091, -0.04520865440324795
1284,10100000100,0.5842535960031283,-3.076145897857166,-3.473042051309503,-0.9654747156211201,-0.3126581699577964,0.0889366622615606,-2489.2731527717165,0.024188915314029225,-34.79344686912686,-0.3332380863343207,-253.15297793883445, -0.06982870410770614
1285,10100000101,0.6727124646502587,-2.9599600056552164,-5.271770350220497,-0.9668507944278111,-0.25493571604785314,0.7606826148676408,-2403.2405041870657,-0.421845528282365,-82.78483871251838,-0.33274402597103925,-249.4800054240671, -0.06878423657238719
1286,10100000110,0.7080571705772674,-2.8733387737338476,-1.5072712401463249,-0.9684080682004761,-0.7026372595174768,0.775437269705879,-2402.749916537712,-1.183613841018484,-95.17454503945451,-0.2876141640194505,-250.396385048352, -0.045361756903098405
1287,10100000111,0.7080585040178282,-2.8733322057136164,-1.5066827522999189,-0.9684076896528313,-0.6874938815321778,0.7754394413412657,-2402.7062115179597,-1.1872004806890457,-95.17519920546057,-0.2897123501795842,-250.39107421381286, -0.045394187301163846
1288,10100001000,0.7076888407950357,-2.8742925402121258,-1.5244467992985435,-0.9683949672779386,-0.395825470174886,0.7757291702297794,-2402.9793409831223,-1.171231983204922,-94.98519091319658,-0.3870815465647728,-250.38023871920274, -0.044775279185836014
1289,10100001001,0.7080683006437167,-2.873297274052457,-1.5064247049653519,-0.9684082985934896,-0.7013697056972124,0.7754335995874948,-2402.706590179702,-1.187300893379092,-95.17408133993854,-0.29278877239382517,-250.39267592684905, -0.045434720587957944
1290,10100001010,0.7080599354998716,-2.8736124724540715,-1.5138371912969237,-0.968401073244179,-0.6927405095979564,0.7754464612991581,-2402.769576861091,-1.18280505961707,-95.12476610877381,-0.3004863911425353,-250.39427192704184, -0.045542309625308475
1291,10100001011,0.7080340961174827,-2.8732991676468815,-1.510724838321456,-0.9684073963987956,-0.6537694761504156,0.7754612216565009,-2402.707232193265,-1.1867958365932343,-95.15256106500274,-0.301224590172382,-250.3870519245777, -0.04555841318473597
1292,10100001100,0.6716394107759396,-2.9958763744841006,-5.2379443586046515,-0.9664477170296348,-0.2502693571160224,0.7262983084947805,-2427.2274863105445,-0.9611162979891759,-79.00587350128191,-0.3330294689865263,-251.55801056667656, -0.08055482138088799
1293,10100001101,-3.3429208015413012,-5.414543179109787,-1.821744710082125,-9.461857590376374,-1.7927360294173975,-0.3792788248419836,-30.497437279186826,-0.629181940417439,-0.3897794149019589,-0.35797149515973925,-5.408745126503493, -0.030538785570044746
1294,10100001110,0.708064528623052,-2.873546643750795,-1.5056048410300051,-0.9684044751727221,-0.70400366632943,0.7754364866441996,-2402.7448577738332,-1.1859279926567474,-95.16387768905146,-0.30241264607421736,-250.3965134712631, -0.04557801021305674
1295,10100001111,0.7080688988865571,-2.8733028869358974,-1.5070254203016558,-0.9684080301714753,-0.7018932150166406,0.7754319234005403,-2402.7068322382897,-1.1872379064392669,-95.1780353869732,-0.29437754227315116,-250.39336118041143, -0.0454553969432796
1296,10100010000,0.7080706527970531,-2.8731939989409665,-1.5061338584911095,-0.9684100817473495,-0.7025813288187848,0.7754322575859891,-2402.7505166611977,-1.1873900612149209,-95.17393107101496,-0.29594727237446805,-250.39746014234174, -0.04547783282812934
1297,10100010001,0.7080706879599477,-2.8733233959181783,-1.5060722838355987,-0.9684078680355239,-0.7034791506653602,0.7754329575871736,-2402.707002446701,-1.1872430834398071,-95.17004207732788,-0.298325088950661,-250.39303917493265, -0.04551118224755468
1298,10100010010,0.7080719034020062,-2.87316358787985,-1.5082288247785636,-0.9684099291178077,-0.7006295698548659,0.7754321987527846,-2402.755725632324,-1.1869299148584131,-95.17075254571701,-0.2921916478334643,-250.39725275502087, -0.04542784055065274
1299,10100010011,0.7078946746277057,-2.8746403134664695,-1.5122962582396497,-0.9683854342596669,-0.5042337962799313,0.775563612418727,-2402.713567367568,-1.183106530287962,-95.07728929285082,-0.3170725098526279,-250.36671332157584, -0.046064885819420365
1300,10100010100,0.6996768431830922,-2.8721433648599004,-2.7900140645544154,-0.968298115551369,-0.12085636940168443,0.7837488868229948,-2406.932975694018,-1.0929784357502124,-92.22685868894675,-0.3369203803009009,-250.5857619383377, -0.04048858825665991
1301,10100010101,0.7080510759597896,-2.873318637813021,-1.5070694096461459,-0.9684078823521209,-0.677210821880841,0.7754454175774996,-2402.706925454908,-1.1873436830114952,-95.17222418386557,-0.291287717947212,-250.39002912978873, -0.045415215447194957
1302,10100010110,0.7080761623648955,-2.8733531351682964,-1.5038682282741886,-0.9684076163888333,-0.7042746837797269,0.7754259336065011,-2402.7388500455304,-1.187039788136278,-95.17990609164858,-0.3056917909957657,-250.39778892839504, -0.045646902388190025
1303,10100010111,0.7080693911552395,-2.8733022238011223,-1.5067695715520824,-0.9684080855864012,-0.7020997770434241,0.7754315315442397,-2402.7064274809645,-1.1872712588977814,-95.17805571016697,-0.2925818295314535,-250.39314150148442, -0.045431898518229596
