k_kinetics,ks_res,r2
"(0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1)","[ 1.13469451e-03  3.74648077e-06  4.86207520e-02 -1.70732971e-06
  5.05974635e-07 -5.56913459e-07  7.16865445e-04 -7.72380401e-03
  2.26418026e-02  5.51023934e-05 -3.18989053e-04]","0.7769940794668482"
"(0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0)","[ 3.84222286e-05  2.84954069e-06  1.39028427e-02 -1.34481017e-06
  5.31057290e-07 -5.90738881e-07  3.40998852e-04 -3.02409933e-02
  1.35751644e-02  5.66047211e-03 -2.25008936e-02]","0.8135605926820961"
"(0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1)","[ 3.25107620e-05  2.88437629e-06  1.44275927e-02 -1.35333198e-06
  5.30559977e-07 -5.90123412e-07  3.40938076e-04 -3.06014474e-02
  1.35727344e-02  5.67250972e-03 -3.69220828e-04]","0.8153679605021327"
"(0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0)","[ 5.48104606e-04  2.84113628e-06  7.59564540e-03 -1.33343440e-06
  5.40928891e-07 -6.02659919e-07  3.48361555e-04 -3.07607596e-02
  1.33190327e-02  7.45742814e-05 -2.24984360e-02]","0.8119096701869819"
"(0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1)","[ 5.40857776e-04  2.87711602e-06  8.13684638e-03 -1.34260527e-06
  5.40404173e-07 -6.02010795e-07  3.48278013e-04 -3.11199409e-02
  1.33173052e-02  7.48131763e-05 -3.69182864e-04]","0.8137173473058643"
"(0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0)","[ 1.19234463e-03  3.52499816e-06  2.81330661e-02 -1.67628661e-06
  5.24930793e-07 -5.80845771e-07  2.73128159e-04 -2.88951257e-02
  2.50202266e-02  3.29303460e-03 -2.24956917e-02]","0.7942753696497443"
"(0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1)","[ 1.19166049e-03  3.56538928e-06  2.87199135e-02 -1.68754461e-06
  5.24396233e-07 -5.80169929e-07  2.72801637e-04 -2.92131127e-02
  2.49620482e-02  3.29432404e-03 -3.68545151e-04]","0.7958959554089524"
"(0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0)","[ 1.64496961e-03  3.50163428e-06  2.19742793e-02 -1.65813393e-06
  5.34258377e-07 -5.92160110e-07  2.81551534e-04 -2.94067909e-02
  2.45966736e-02  3.82018644e-05 -2.24935121e-02]","0.7934177616189181"
"(0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1)","[ 1.64302460e-03  3.54200125e-06  2.25781449e-02 -1.66936468e-06
  5.33701106e-07 -5.91457901e-07  2.81200518e-04 -2.97237129e-02
  2.45397482e-02  3.82645603e-05 -3.68515790e-04]","0.7950400009067766"
"(0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)","[-4.32429787e-04  2.88104682e-06  3.49400760e-02 -1.29187345e-06
  5.08523910e-07 -5.62837980e-07  3.20504293e-04 -8.26176198e-03
  1.33083827e-02  6.62863533e-03 -2.01087832e-02]","0.7999681766461866"
"(0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1)","[-4.40017879e-04  2.91573249e-06  3.55403082e-02 -1.30018208e-06
  5.07947886e-07 -5.62125495e-07  3.20386312e-04 -8.36874936e-03
  1.33050102e-02  6.64410999e-03 -3.30398713e-04]","0.8015723670541091"
"(0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0)","[ 7.83078550e-05  2.87279032e-06  2.87851695e-02 -1.27901729e-06
  5.18268806e-07 -5.74597976e-07  3.27694271e-04 -8.41692897e-03
  1.30485904e-02  9.01877331e-05 -2.00897192e-02]","0.7979980123185793"
"(0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1)","[ 6.95477807e-05  2.90837269e-06  2.93991954e-02 -1.28775908e-06
  5.17670040e-07 -5.73858005e-07  3.27555900e-04 -8.52362365e-03
  1.30458533e-02  9.04767573e-05 -3.30095103e-04]","0.7996017054591177"
"(0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0)","[ 7.01104897e-04  3.73009227e-06  5.39177474e-02 -1.71837485e-06
  4.97546143e-07 -5.46705149e-07  2.42231334e-04 -7.49703342e-03
  2.32639190e-02  4.30391746e-03 -1.94402685e-02]","0.7773544170665599"
"(0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1)","[ 7.00208564e-04  3.77115732e-06  5.45474601e-02 -1.73010268e-06
  4.96976522e-07 -5.45986856e-07  2.41837493e-04 -7.59284256e-03
  2.31971520e-02  4.30563634e-03 -3.19103569e-04]","0.7787573753344738"
"(0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0)","[ 1.16125349e-03  3.70906131e-06  4.78169358e-02 -1.69971073e-06
  5.06884659e-07 -5.58025302e-07  2.50556265e-04 -7.65643351e-03
  2.28140129e-02  5.42906675e-05 -1.94352721e-02]","0.7761814512091401"
"(0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1)","[ 1.15928204e-03  3.75084243e-06  4.84608844e-02 -1.71165995e-06
  5.06283870e-07 -5.57265855e-07  2.50141572e-04 -7.75202869e-03
  2.27483561e-02  5.43541410e-05 -3.19031334e-04]","0.7775863563178977"
"(0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0)","[ 1.10557326e-05  2.85859546e-06  1.44160018e-02 -1.34587421e-06
  3.76390372e-05 -3.03666608e-07  9.81738535e-04 -3.01023262e-02
  1.34737048e-02  5.70928955e-03 -2.25008534e-02]","0.8125419353359549"
"(0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1)","[ 5.04017040e-06  2.89455769e-06  1.49420251e-02 -1.35510359e-06
  3.75814578e-05 -3.03183483e-07  9.81524065e-04 -3.04626565e-02
  1.34713201e-02  5.72154859e-03 -3.69220161e-04]","0.8143492932579742"
"(0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0)","[ 5.33041442e-04  2.85112359e-06  7.95997615e-03 -1.33473175e-06
  3.87296199e-05 -3.12763638e-07  1.00251585e-03 -3.06312409e-02
  1.32079688e-02  7.49559259e-05 -2.24983313e-02]","0.8108358213714212"
"(0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1)","[ 5.25779812e-04  2.88666932e-06  8.50138697e-03 -1.34368930e-06
  3.86694389e-05 -3.12258811e-07  1.00221739e-03 -3.09903600e-02
  1.32062322e-02  7.51955494e-05 -3.69180927e-04]","0.8126434095145945"
"(0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0)","[ 1.16191130e-03  3.52176531e-06  2.83726705e-02 -1.67199495e-06
  3.63078396e-05 -2.92026757e-07  7.97100728e-04 -2.88082235e-02
  2.49260825e-02  3.34759835e-03 -2.24957490e-02]","0.7936924363518607"
"(0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1)","[ 1.16123081e-03  3.56219169e-06  2.89595429e-02 -1.68330681e-06
  3.62445139e-05 -2.91493251e-07  7.96054322e-04 -2.91263215e-02
  2.48679118e-02  3.34891082e-03 -3.68548066e-04]","0.7953136524334716"
"(0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0)","[ 1.62423428e-03  3.49769221e-06  2.20772562e-02 -1.65319570e-06
  3.73502777e-05 -3.00733164e-07  8.22669799e-04 -2.93295300e-02
  2.44900431e-02  3.87563401e-05 -2.24935196e-02]","0.7928012744044318"
"(0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1)","[ 1.62227925e-03  3.53799714e-06  2.26813208e-02 -1.66447594e-06
  3.72842493e-05 -3.00177150e-07  8.21540573e-04 -2.96465514e-02
  2.44331347e-02  3.88199121e-05 -3.68518029e-04]","0.7944241800333998"
"(0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0)","[-4.62058811e-04  2.89030695e-06  3.54705266e-02 -1.29386688e-06
  3.50489254e-05 -2.81932600e-07  9.11288775e-04 -8.21360091e-03
  1.32055502e-02  6.68508114e-03 -2.01020295e-02]","0.7989651285247567"
"(0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1)","[-4.69671773e-04  2.92516459e-06  3.60708897e-02 -1.30216482e-06
  3.49822527e-05 -2.81373161e-07  9.10823555e-04 -8.32056015e-03
  1.32021366e-02  6.70063750e-03 -3.30289995e-04]","0.8005688567559961"
"(0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0)","[ 5.96686414e-05  2.88203612e-06  2.91862909e-02 -1.28074585e-06
  3.61215141e-05 -2.90878227e-07  9.30487970e-04 -8.37069023e-03
  1.29360175e-02  9.07400423e-05 -2.00824019e-02]","0.7969324620034812"
"(0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1)","[ 5.08751893e-05  2.91744345e-06  2.98005183e-02 -1.28923903e-06
  3.60524621e-05 -2.90298950e-07  9.29940437e-04 -8.47734557e-03
  1.29332335e-02  9.10307618e-05 -3.29977102e-04]","0.7985355960538822"
"(0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0)","[ 6.69098305e-04  3.72605960e-06  5.41558486e-02 -1.71446491e-06
  3.31356342e-05 -2.65372745e-07  6.94099704e-04 -7.46709019e-03
  2.31702891e-02  4.36551258e-03 -1.94375880e-02]","0.7768052862892119"
"(0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1)","[ 6.68187638e-04  3.76749974e-06  5.47856187e-02 -1.72636739e-06
  3.30671328e-05 -2.64795543e-07  6.92775665e-04 -7.56291990e-03
  2.31034673e-02  4.36731172e-03 -3.19062695e-04]","0.778208652569493"
"(0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0)","[ 1.13727557e-03  3.70515660e-06  4.79417889e-02 -1.69550159e-06
  3.41736320e-05 -2.74040624e-07  7.18276031e-04 -7.62857125e-03
  2.27077884e-02  5.50179762e-05 -1.94324109e-02]","0.7755924320874926"
"(0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1)","[ 1.13527303e-03  3.74634620e-06  4.85860153e-02 -1.70725123e-06
  3.41027032e-05 -2.73443157e-07  7.16881405e-04 -7.72418394e-03
  2.26420926e-02  5.50833456e-05 -3.18987734e-04]","0.7769977836875612"
"(0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0)","[ 3.90763196e-05  2.84911143e-06  1.38619502e-02 -1.34460662e-06
  3.77182476e-05 -3.04328634e-07  3.41006601e-04 -3.02425592e-02
  1.35754014e-02  5.65914042e-03 -2.25008903e-02]","0.8135659151947328"
"(0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1)","[ 3.31627570e-05  2.88503434e-06  1.43867672e-02 -1.35372482e-06
  3.76608815e-05 -3.03847289e-07  3.40945798e-04 -3.06030046e-02
  1.35729711e-02  5.67118229e-03 -3.69220698e-04]","0.8153732583496074"
"(0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0)","[ 5.48776947e-04  2.84133534e-06  7.55340634e-03 -1.33353590e-06
  3.87836076e-05 -3.13215298e-07  3.48369642e-04 -3.07623745e-02
  1.33192777e-02  7.45521586e-05 -2.24984323e-02]","0.8119154418845057"
"(0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1)","[ 5.41529289e-04  2.87689178e-06  8.09469742e-03 -1.34258743e-06
  3.87234609e-05 -3.12710760e-07  3.48286150e-04 -3.11215481e-02
  1.33175495e-02  7.47910801e-05 -3.69182727e-04]","0.8137230923077396"
"(0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0)","[ 1.19299077e-03  3.52510520e-06  2.80944388e-02 -1.67626038e-06
  3.63531435e-05 -2.92400482e-07  2.73134375e-04 -2.88965926e-02
  2.50206200e-02  3.29171872e-03 -2.24956882e-02]","0.7942799721283152"
"(0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1)","[ 1.19230348e-03  3.56561003e-06  2.86813845e-02 -1.68768169e-06
  3.62900019e-05 -2.91868591e-07  2.72807825e-04 -2.92145697e-02
  2.49624428e-02  3.29301458e-03 -3.68545015e-04]","0.7959005316097759"
"(0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0)","[ 1.64562923e-03  3.50169883e-06  2.19344591e-02 -1.65809344e-06
  3.73733278e-05 -3.00920983e-07  2.81557920e-04 -2.94082977e-02
  2.45970798e-02  3.81801543e-05 -2.24935087e-02]","0.7934227751045897"
"(0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1)","[ 1.64368267e-03  3.54160710e-06  2.25384014e-02 -1.66924511e-06
  3.73071278e-05 -3.00363463e-07  2.81206847e-04 -2.97252110e-02
  2.45401541e-02  3.82429016e-05 -3.68515645e-04]","0.7950449860672064"
"(0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0)","[-4.31844838e-04  2.88072705e-06  3.49033202e-02 -1.29172085e-06
  3.51315180e-05 -2.82622823e-07  3.20510832e-04 -8.26217578e-03
  1.33085924e-02  6.62744465e-03 -2.01087119e-02]","0.7999724354656959"
"(0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1)","[-4.39433330e-04  2.91663063e-06  3.55036226e-02 -1.30059975e-06
  3.50648933e-05 -2.82063794e-07  3.20392854e-04 -8.36916114e-03
  1.33052183e-02  6.64292013e-03 -3.30397502e-04]","0.8015765996345235"
"(0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0)","[ 7.89082472e-05  2.87341835e-06  2.87471518e-02 -1.27930276e-06
  3.61820114e-05 -2.91384220e-07  3.27701133e-04 -8.41735584e-03
  1.30488086e-02  9.01679816e-05 -2.00896451e-02]","0.7980026764883982"
"(0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1)","[ 7.01550493e-05  2.90857691e-06  2.93611717e-02 -1.28776193e-06
  3.61129935e-05 -2.90805218e-07  3.27562864e-04 -8.52405057e-03
  1.30460667e-02  9.04567791e-05 -3.30093829e-04]","0.7996063415094474"
"(0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0)","[ 7.01669432e-04  3.73015464e-06  5.38840796e-02 -1.71852068e-06
  3.31818215e-05 -2.65753777e-07  2.42236039e-04 -7.49740391e-03
  2.32642013e-02  4.30276792e-03 -1.94401939e-02]","0.7773577912017481"
"(0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1)","[ 7.00769879e-04  3.77124712e-06  5.45139042e-02 -1.73012717e-06
  3.31132922e-05 -2.65176342e-07  2.41842009e-04 -7.59320991e-03
  2.31974352e-02  4.30449346e-03 -3.19102290e-04]","0.7787607240651108"
"(0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0)","[ 1.16183122e-03  3.70975491e-06  4.77821106e-02 -1.69994922e-06
  3.42009555e-05 -2.74263915e-07  2.50561035e-04 -7.65681525e-03
  2.28143056e-02  5.42716555e-05 -1.94351957e-02]","0.7761851912287624"
"(0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1)","[ 1.15986045e-03  3.75062776e-06  4.84261139e-02 -1.71158147e-06
  3.41302047e-05 -2.73667970e-07  2.50146430e-04 -7.75240860e-03
  2.27486474e-02  5.43351057e-05 -3.19030009e-04]","0.7775900690994727"
"(0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0)","[ 1.06383925e-05  2.85829136e-06  1.44398504e-02 -1.34570456e-06
  2.37285088e-05 -1.31021088e-06  9.81723207e-04 -3.01013846e-02
  1.34735842e-02  5.71013958e-03 -2.25008550e-02]","0.8125386866154538"
"(0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1)","[ 4.61916338e-06  2.89478845e-06  1.49658961e-02 -1.35513008e-06
  2.36978360e-05 -1.30842609e-06  9.81508815e-04 -3.04617153e-02
  1.34712018e-02  5.72240604e-03 -3.69220242e-04]","0.8143460585593879"
"(0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0)","[ 5.32662988e-04  2.85100475e-06  7.98402101e-03 -1.33462990e-06
  2.43237094e-05 -1.34452407e-06  1.00250132e-03 -3.06303192e-02
  1.32078170e-02  7.49683853e-05 -2.24983329e-02]","0.8108323124923361"
"(0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1)","[ 5.25401334e-04  2.88665688e-06  8.52539593e-03 -1.34364549e-06
  2.42916640e-05 -1.34266038e-06  1.00220288e-03 -3.09894425e-02
  1.32060811e-02  7.52080093e-05 -3.69181004e-04]","0.8126399158451996"
"(0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0)","[ 1.16155011e-03  3.52241190e-06  2.83943243e-02 -1.67236375e-06
  2.32476706e-05 -1.27989412e-06  7.97090148e-04 -2.88074001e-02
  2.49258534e-02  3.34833426e-03 -2.24957504e-02]","0.7936896698563403"
"(0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1)","[ 1.16086933e-03  3.56293583e-06  2.89811643e-02 -1.68368364e-06
  2.32144141e-05 -1.27794563e-06  7.96043953e-04 -2.91255018e-02
  2.48676848e-02  3.34964727e-03 -3.68548137e-04]","0.7953109007312006"
"(0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0)","[ 1.62386266e-03  3.49754741e-06  2.20996668e-02 -1.65311101e-06
  2.38122093e-05 -1.31249640e-06  8.22658540e-04 -2.93286800e-02
  2.44898089e-02  3.87685785e-05 -2.24935211e-02]","0.7927982716041604"
"(0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1)","[ 1.62190836e-03  3.53829579e-06  2.27036889e-02 -1.66458820e-06
  2.37772930e-05 -1.31045145e-06  8.21529301e-04 -2.96457063e-02
  2.44329000e-02  3.88321267e-05 -3.68518110e-04]","0.7944211932257662"
"(0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0)","[-4.62389548e-04  2.89002944e-06  3.54913709e-02 -1.29365996e-06
  2.23520603e-05 -1.23012205e-06  9.11277543e-04 -8.21336544e-03
  1.32054232e-02  6.68575457e-03 -2.01020701e-02]","0.7989624858167725"
"(0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1)","[-4.69999330e-04  2.92523908e-06  3.60916404e-02 -1.30224192e-06
  2.23166518e-05 -1.22806201e-06  9.10812657e-04 -8.32032706e-03
  1.32020088e-02  6.70130440e-03 -3.30290697e-04]","0.8005662289134223"
"(0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0)","[ 5.93148325e-05  2.88255031e-06  2.92080538e-02 -1.28091247e-06
  2.29377912e-05 -1.26388204e-06  9.30475225e-04 -8.37044247e-03
  1.29358915e-02  9.07516873e-05 -2.00824447e-02]","0.7969295860099926"
"(0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1)","[ 5.05364854e-05  2.91795854e-06  2.98220479e-02 -1.28957394e-06
  2.29010331e-05 -1.26174399e-06  9.29928107e-04 -8.47710368e-03
  1.29331003e-02  9.10419100e-05 -3.29977834e-04]","0.7985327360234907"
"(0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0)","[ 6.68783938e-04  3.72612716e-06  5.41745938e-02 -1.71452140e-06
  2.15660385e-05 -1.18181182e-06  6.94092274e-04 -7.46688359e-03
  2.31701271e-02  4.36615287e-03 -1.94376292e-02]","0.7768032085582186"
"(0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1)","[ 6.67873550e-04  3.76727467e-06  5.48043254e-02 -1.72616514e-06
  2.15301565e-05 -1.17970916e-06  6.92768134e-04 -7.56271445e-03
  2.31033062e-02  4.36795147e-03 -3.19063399e-04]","0.7782065890363166"
"(0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0)","[ 1.13695056e-03  3.70502327e-06  4.79612686e-02 -1.69548779e-06
  2.21283459e-05 -1.21427569e-06  7.18267639e-04 -7.62835686e-03
  2.27076213e-02  5.50286774e-05 -1.94324536e-02]","0.7755901460543531"
"(0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1)","[ 1.13494943e-03  3.74660476e-06  4.86054275e-02 -1.70745946e-06
  2.20909933e-05 -1.21208732e-06  7.16872724e-04 -7.72397144e-03
  2.26419246e-02  5.50940011e-05 -3.18988483e-04]","0.7769955129298154"
"(0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0)","[ 3.87174021e-05  2.84912954e-06  1.38851301e-02 -1.34466244e-06
  2.37723437e-05 -1.31275003e-06  3.41002383e-04 -3.02416753e-02
  1.35752494e-02  5.65987113e-03 -2.25008924e-02]","0.8135626483551076"
"(0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1)","[ 3.28060061e-05  2.88481480e-06  1.44098947e-02 -1.35372062e-06
  2.37418701e-05 -1.31097716e-06  3.40941562e-04 -3.06021261e-02
  1.35728185e-02  5.67190862e-03 -3.69220771e-04]","0.8153700055730353"
"(0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0)","[ 5.48396786e-04  2.84135097e-06  7.57750608e-03 -1.33358781e-06
  2.43537613e-05 -1.34626910e-06  3.48365084e-04 -3.07614508e-02
  1.33191258e-02  7.45646672e-05 -2.24984346e-02]","0.8119119203658689"
"(0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1)","[ 5.41148664e-04  2.87717763e-06  8.11877365e-03 -1.34264685e-06
  2.43217298e-05 -1.34440621e-06  3.48281536e-04 -3.11206274e-02
  1.33173983e-02  7.48036045e-05 -3.69182809e-04]","0.8137195860188643"
"(0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0)","[ 1.19262882e-03  3.52557637e-06  2.81161258e-02 -1.67654385e-06
  2.32748346e-05 -1.28144257e-06  2.73131030e-04 -2.88957686e-02
  2.50203907e-02  3.29245588e-03 -2.24956903e-02]","0.7942771973509958"
"(0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1)","[ 1.19194171e-03  3.56573036e-06  2.87030420e-02 -1.68768344e-06
  2.32415695e-05 -1.27949358e-06  2.72804497e-04 -2.92137496e-02
  2.49622150e-02  3.29375138e-03 -3.68545094e-04]","0.7958977716466475"
"(0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0)","[ 1.64525792e-03  3.50172662e-06  2.19568764e-02 -1.65818177e-06
  2.38271010e-05 -1.31333473e-06  2.81554467e-04 -2.94074482e-02
  2.45968443e-02  3.81923760e-05 -2.24935104e-02]","0.7934197689396975"
"(0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1)","[ 1.64331307e-03  3.54182217e-06  2.25607574e-02 -1.66928328e-06
  2.37922954e-05 -1.31129666e-06  2.81203445e-04 -2.97243681e-02
  2.45399180e-02  3.82550667e-05 -3.68515732e-04]","0.7950419958965652"
"(0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0)","[-4.32174520e-04  2.88075188e-06  3.49242024e-02 -1.29165966e-06
  2.23978069e-05 -1.23277198e-06  3.20507174e-04 -8.26193992e-03
  1.33084631e-02  6.62811571e-03 -2.01087522e-02]","0.7999697754899594"
"(0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1)","[-4.39761988e-04  2.91586845e-06  3.55244445e-02 -1.30024196e-06
  2.23623245e-05 -1.23070725e-06  3.20389216e-04 -8.36892699e-03
  1.33050897e-02  6.64358910e-03 -3.30398196e-04]","0.8015739545635654"
"(0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0)","[ 7.85641831e-05  2.87303521e-06  2.87688254e-02 -1.27925696e-06
  2.29712952e-05 -1.26582575e-06  3.27697204e-04 -8.41711091e-03
  1.30486767e-02  9.01793002e-05 -2.00896879e-02]","0.7979997874687809"
"(0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1)","[ 6.98131159e-05  2.90870377e-06  2.93827817e-02 -1.28796153e-06
  2.29345803e-05 -1.26369026e-06  3.27558979e-04 -8.52380733e-03
  1.30459343e-02  9.04680278e-05 -3.30094558e-04]","0.7996034684768446"
"(0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0)","[ 7.01355361e-04  3.72999337e-06  5.39028510e-02 -1.71833966e-06
  2.15935316e-05 -1.18337799e-06  2.42233628e-04 -7.49719734e-03
  2.32640380e-02  4.30340745e-03 -1.94402354e-02]","0.7773557060308001"
"(0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1)","[ 7.00456772e-04  3.77139114e-06  5.45326108e-02 -1.73027512e-06
  2.15577118e-05 -1.18127921e-06  2.41839652e-04 -7.59300488e-03
  2.31972719e-02  4.30513101e-03 -3.19103006e-04]","0.7787586531125137"
"(0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0)","[ 1.16150757e-03  3.70955206e-06  4.78015954e-02 -1.69985040e-06
  2.21456706e-05 -1.21525350e-06  2.50558490e-04 -7.65660123e-03
  2.28141365e-02  5.42823072e-05 -1.94352383e-02]","0.7761829013106613"
"(0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1)","[ 1.15953643e-03  3.75082704e-06  4.84455587e-02 -1.71159414e-06
  2.21084021e-05 -1.21307026e-06  2.50143890e-04 -7.75219587e-03
  2.27484798e-02  5.43457696e-05 -3.19030754e-04]","0.7775877944587902"
"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0)","[ 1.04954458e-05  2.68286226e-06  1.44536292e-02 -3.57806841e-07
  6.98920406e-07 -1.16275346e-07  9.81718248e-04 -3.01010215e-02
  1.34735900e-02  5.71043067e-03 -2.25007960e-02]","0.81253785640532"
"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1)","[ 4.60795005e-06  2.71706154e-06  1.49780453e-02 -3.60163074e-07
  6.98190537e-07 -1.16141899e-07  9.81508414e-04 -3.04614873e-02
  1.34711415e-02  5.72242888e-03 -3.69219290e-04]","0.8143452313693129"
"(0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0)","[ 5.32490087e-04  2.67378470e-06  7.99849424e-03 -3.53773976e-07
  7.13420216e-07 -1.18874442e-07  1.00249462e-03 -3.06299179e-02
  1.32078339e-02  7.49740777e-05 -2.24982740e-02]","0.8108313644132711"
"(0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1)","[ 5.25229990e-04  2.70888673e-06  8.53982951e-03 -3.56274521e-07
  7.12652273e-07 -1.18734172e-07  1.00219608e-03 -3.09890443e-02
  1.32060980e-02  7.52136512e-05 -3.69180058e-04]","0.8126389713168007"
"(0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0)","[ 1.16138616e-03  3.31432304e-06  2.84088233e-02 -4.49403150e-07
  6.85467326e-07 -1.13355786e-07  7.97084039e-04 -2.88070182e-02
  2.49259259e-02  3.34866813e-03 -2.24956805e-02]","0.7936888100626457"
"(0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1)","[ 1.16070605e-03  3.35352005e-06  2.89956620e-02 -4.52442006e-07
  6.84673562e-07 -1.13208455e-07  7.96037779e-04 -2.91251219e-02
  2.48677577e-02  3.34997979e-03 -3.68547016e-04]","0.7953100431797113"
"(0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0)","[ 1.62369395e-03  3.29040472e-06  2.21145115e-02 -4.43390339e-07
  6.99239522e-07 -1.15834867e-07  8.22651760e-04 -2.93282859e-02
  2.44898772e-02  3.87741330e-05 -2.24934518e-02]","0.7927973052774531"
"(0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1)","[ 1.62173970e-03  3.32936044e-06  2.27185357e-02 -4.46427136e-07
  6.98411583e-07 -1.15681506e-07  8.21522561e-04 -2.96453141e-02
  2.44329712e-02  3.88376794e-05 -3.68516998e-04]","0.7944202296942683"
"(0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0)","[-4.62539430e-04  2.69214169e-06  3.55049265e-02 -3.31297122e-07
  6.65771612e-07 -1.10213031e-07  9.11272451e-04 -8.21326202e-03
  1.32054565e-02  6.68605975e-03 -2.01020146e-02]","0.7989618793822844"
